"430225","炎陵县","5","亚洲","中国","湖南省","株洲市"
"430412","南岳区","5","亚洲","中国","湖南省","衡阳市"
"430423","衡山县","5","亚洲","中国","湖南省","衡阳市"
"430426","祁东县","5","亚洲","中国","湖南省","衡阳市"
"430482","常宁市","5","亚洲","中国","湖南省","衡阳市"
"430524","隆回县","5","亚洲","中国","湖南省","邵阳市"
"430623","华容县","5","亚洲","中国","湖南省","岳阳市"
"430626","平江县","5","亚洲","中国","湖南省","岳阳市"
"430724","临澧县","5","亚洲","中国","湖南省","常德市"
"430726","石门县","5","亚洲","中国","湖南省","常德市"
"430822","桑植县","5","亚洲","中国","湖南省","张家界市"
"430923","安化县","5","亚洲","中国","湖南省","益阳市"
"431024","嘉禾县","5","亚洲","中国","湖南省","郴州市"
"431102","零陵区","5","亚洲","中国","湖南省","永州市"
"431121","祁阳县","5","亚洲","中国","湖南省","永州市"
"431123","双牌县","5","亚洲","中国","湖南省","永州市"
"431128","新田县","5","亚洲","中国","湖南省","永州市"
"431223","辰溪县","5","亚洲","中国","湖南省","怀化市"
"431281","洪江市","5","亚洲","中国","湖南省","怀化市"
"431322","新化县","5","亚洲","中国","湖南省","娄底市"
"431382","涟源市","5","亚洲","中国","湖南省","娄底市"
"433122","泸溪县","5","亚洲","中国","湖南省","湘西土家族苗族自治州"
"433127","永顺县","5","亚洲","中国","湖南省","湘西土家族苗族自治州"
"320106","鼓楼区","5","亚洲","中国","江苏省","南京市"
"320111","浦口区","5","亚洲","中国","江苏省","南京市"
"320114","雨花台区","5","亚洲","中国","江苏省","南京市"
"320125","高淳县","5","亚洲","中国","江苏省","南京市"
"320305","贾汪区","5","亚洲","中国","江苏省","徐州市"
"320321","丰县","5","亚洲","中国","江苏省","徐州市"
"320381","新沂市","5","亚洲","中国","江苏省","徐州市"
"320503","平江区","5","亚洲","中国","江苏省","苏州市"
"320505","虎丘区","5","亚洲","中国","江苏省","苏州市"
"320507","相城区","5","亚洲","中国","江苏省","苏州市"
"320583","昆山市","5","亚洲","中国","江苏省","苏州市"
"320585","太仓市","5","亚洲","中国","江苏省","苏州市"
"320611","港闸区","5","亚洲","中国","江苏省","南通市"
"320703","连云区","5","亚洲","中国","江苏省","连云港市"
"320721","赣榆县","5","亚洲","中国","江苏省","连云港市"
"320723","灌云县","5","亚洲","中国","江苏省","连云港市"
"320811","清浦区","5","亚洲","中国","江苏省","淮安市"
"360825","永丰县","5","亚洲","中国","江西省","吉安市"
"360925","靖安县","5","亚洲","中国","江西省","宜春市"
"360983","高安市","5","亚洲","中国","江西省","宜春市"
"361026","宜黄县","5","亚洲","中国","江西省","抚州市"
"152221","科尔沁右翼前旗","5","亚洲","中国","内蒙古自治区","兴安盟"
"210423","清原满族自治县","5","亚洲","中国","辽宁省","抚顺市"
"220102","南关区","5","亚洲","中国","吉林省","长春市"
"220104","朝阳区","5","亚洲","中国","吉林省","长春市"
"220112","双阳区","5","亚洲","中国","吉林省","长春市"
"220183","德惠市","5","亚洲","中国","吉林省","长春市"
"220221","永吉县","5","亚洲","中国","吉林省","吉林市"
"220322","梨树县","5","亚洲","中国","吉林省","四平市"
"220381","公主岭市","5","亚洲","中国","吉林省","四平市"
"220403","西安区","5","亚洲","中国","吉林省","辽源市"
"220521","通化县","5","亚洲","中国","吉林省","通化市"
"220582","集安市","5","亚洲","中国","吉林省","通化市"
"220623","长白朝鲜族自治县","5","亚洲","中国","吉林省","白山市"
"220724","扶余县","5","亚洲","中国","吉林省","松原市"
"220882","大安市","5","亚洲","中国","吉林省","白城市"
"222402","图们市","5","亚洲","中国","吉林省","延边朝鲜族自治州"
"222405","龙井市","5","亚洲","中国","吉林省","延边朝鲜族自治州"
"340102","瑶海区","5","亚洲","中国","安徽省","合肥市"
"340103","庐阳区","5","亚洲","中国","安徽省","合肥市"
"340122","肥东县","5","亚洲","中国","安徽省","合肥市"
"340207","鸠江区","5","亚洲","中国","安徽省","芜湖市"
"340222","繁昌县","5","亚洲","中国","安徽省","芜湖市"
"340304","禹会区","5","亚洲","中国","安徽省","蚌埠市"
"340311","淮上区","5","亚洲","中国","安徽省","蚌埠市"
"340323","固镇县","5","亚洲","中国","安徽省","蚌埠市"
"340403","田家庵区","5","亚洲","中国","安徽省","淮南市"
"340406","潘集区","5","亚洲","中国","安徽省","淮南市"
"340421","凤台县","5","亚洲","中国","安徽省","淮南市"
"340504","雨山区","5","亚洲","中国","安徽省","马鞍山市"
"340604","烈山区","5","亚洲","中国","安徽省","马鞍山市"
"340621","濉溪县","5","亚洲","中国","安徽省","马鞍山市"
"340711","郊区","5","亚洲","中国","安徽省","铜陵市"
"340802","迎江区","5","亚洲","中国","安徽省","安庆市"
"340803","大观区","5","亚洲","中国","安徽省","安庆市"
"340822","怀宁县","5","亚洲","中国","安徽省","安庆市"
"340823","枞阳县","5","亚洲","中国","安徽省","安庆市"
"340828","岳西县","5","亚洲","中国","安徽省","安庆市"
"341022","休宁县","5","亚洲","中国","安徽省","黄山市"
"341024","祁门县","5","亚洲","中国","安徽省","黄山市"
"341122","来安县","5","亚洲","中国","安徽省","滁州市"
"341202","颍州区","5","亚洲","中国","安徽省","阜阳市"
"341204","颍泉区","5","亚洲","中国","安徽省","阜阳市"
"341221","临泉县","5","亚洲","中国","安徽省","阜阳市"
"341321","砀山县","5","亚洲","中国","安徽省","宿州市"
"341323","灵璧县","5","亚洲","中国","安徽省","宿州市"
"341521","寿县","5","亚洲","中国","安徽省","六安市"
"341524","金寨县","5","亚洲","中国","安徽省","六安市"
"341602","谯城区","5","亚洲","中国","安徽省","亳州市"
"341623","利辛县","5","亚洲","中国","安徽省","亳州市"
"341822","广德县","5","亚洲","中国","安徽省","宣城市"
"341881","宁国市","5","亚洲","中国","安徽省","宣城市"
"360429","湖口县","5","亚洲","中国","江西省","九江市"
"421123","罗田县","5","亚洲","中国","湖北省","黄冈市"
"421127","黄梅县","5","亚洲","中国","湖北省","黄冈市"
"340300","蚌埠市","6","亚洲","中国","安徽省","蚌埠市"
"341000","黄山市","6","亚洲","中国","安徽省","黄山市"
"341800","宣城市","6","亚洲","中国","安徽省","宣城市"
"360400","九江市","6","亚洲","中国","江西省","九江市"
"411600","周口市","6","亚洲","中国","河南省","周口市"
"420000","湖北省","7","亚洲","中国","湖北省",""
"820101","澳門","5","亚洲","中国","澳門特別行政區","澳門"
"110101","东城区","5","亚洲","中国","北京市","北京市"
"110105","朝阳区","5","亚洲","中国","北京市","北京市"
"110109","门头沟区","5","亚洲","中国","北京市","北京市"
"120114","武清区","5","亚洲","中国","天津市","天津市"
"130732","赤城县","5","亚洲","中国","河北省","张家口市"
"131003","广阳区","5","亚洲","中国","河北省","廊坊市"
"131024","香河县","5","亚洲","中国","河北省","廊坊市"
"110000","北京市","7","亚洲","中国","北京市",""
"120099","天津市","6","亚洲","中国","天津市","天津市"
"130000","河北省","7","亚洲","中国","河北省",""
"130800","承德市","6","亚洲","中国","河北省","承德市"
"420323","竹山县","5","亚洲","中国","湖北省","十堰市"
"422802","利川市","5","亚洲","中国","湖北省","恩施土家族苗族自治州"
"429021","神农架林区","6","亚洲","中国","湖北省","神农架林区"
"500102","涪陵区","5","亚洲","中国","重庆市","重庆市"
"500104","大渡口区","5","亚洲","中国","重庆市","重庆市"
"500107","九龙坡区","5","亚洲","中国","重庆市","重庆市"
"500109","北碚区","5","亚洲","中国","重庆市","重庆市"
"500223","潼南县","5","亚洲","中国","重庆市","重庆市"
"500225","大足县","5","亚洲","中国","重庆市","重庆市"
"500230","丰都县","5","亚洲","中国","重庆市","重庆市"
"500234","开县","5","亚洲","中国","重庆市","重庆市"
"500240","石柱土家族自治县","5","亚洲","中国","重庆市","重庆市"
"510903","船山区","5","亚洲","中国","四川省","遂宁市"
"510904","安居区","5","亚洲","中国","四川省","遂宁市"
"511304","嘉陵区","5","亚洲","中国","四川省","南充市"
"511781","万源市","5","亚洲","中国","四川省","达州市"
"512021","安岳县","5","亚洲","中国","四川省","资阳市"
"520326","务川仡佬族苗族自治县","5","亚洲","中国","贵州省","遵义市"
"610924","紫阳县","5","亚洲","中国","陕西省","安康市"
"433100","湘西土家族苗族自治州","6","亚洲","中国","湖南省","湘西土家族苗族自治州"
"510900","遂宁市","6","亚洲","中国","四川省","遂宁市"
"511000","内江市","6","亚洲","中国","四川省","内江市"
"511600","广安市","6","亚洲","中国","四川省","广安市"
"522200","铜仁市","6","亚洲","中国","贵州省","铜仁市"
"350104","仓山区","5","亚洲","中国","福建省","福州市"
"350125","永泰县","5","亚洲","中国","福建省","福州市"
"350205","海沧区","5","亚洲","中国","福建省","厦门市"
"350304","荔城区","5","亚洲","中国","福建省","莆田市"
"350403","三元区","5","亚洲","中国","福建省","三明市"
"350424","宁化县","5","亚洲","中国","福建省","三明市"
"350430","建宁县","5","亚洲","中国","福建省","三明市"
"350524","安溪县","5","亚洲","中国","福建省","泉州市"
"350527","金门县","5","亚洲","中国","福建省","泉州市"
"350627","南靖县","5","亚洲","中国","福建省","漳州市"
"350681","龙海市","5","亚洲","中国","福建省","漳州市"
"350721","顺昌县","5","亚洲","中国","福建省","南平市"
"350802","新罗区","5","亚洲","中国","福建省","龙岩市"
"350823","上杭县","5","亚洲","中国","福建省","龙岩市"
"350825","连城县","5","亚洲","中国","福建省","龙岩市"
"350921","霞浦县","5","亚洲","中国","福建省","宁德市"
"350923","屏南县","5","亚洲","中国","福建省","宁德市"
"350924","寿宁县","5","亚洲","中国","福建省","宁德市"
"360733","会昌县","5","亚洲","中国","江西省","赣州市"
"360735","石城县","5","亚洲","中国","江西省","赣州市"
"361022","黎川县","5","亚洲","中国","江西省","抚州市"
"361124","铅山县","5","亚洲","中国","江西省","上饶市"
"350400","三明市","6","亚洲","中国","福建省","三明市"
"350600","漳州市","6","亚洲","中国","福建省","漳州市"
"350900","宁德市","6","亚洲","中国","福建省","宁德市"
"620103","七里河区","5","亚洲","中国","甘肃省","兰州市"
"620111","红古区","5","亚洲","中国","甘肃省","兰州市"
"620123","榆中县","5","亚洲","中国","甘肃省","兰州市"
"620302","金川区","5","亚洲","中国","甘肃省","金昌市"
"620403","平川区","5","亚洲","中国","甘肃省","白银市"
"620423","景泰县","5","亚洲","中国","甘肃省","白银市"
"620503","麦积区","5","亚洲","中国","甘肃省","天水市"
"620523","甘谷县","5","亚洲","中国","甘肃省","天水市"
"620524","武山县","5","亚洲","中国","甘肃省","天水市"
"620621","民勤县","5","亚洲","中国","甘肃省","武威市"
"620702","甘州区","5","亚洲","中国","甘肃省","张掖市"
"620721","肃南裕固族自治县","5","亚洲","中国","甘肃省","张掖市"
"620822","灵台县","5","亚洲","中国","甘肃省","平凉市"
"620823","崇信县","5","亚洲","中国","甘肃省","平凉市"
"620902","肃州区","5","亚洲","中国","甘肃省","酒泉市"
"620922","瓜州县","5","亚洲","中国","甘肃省","酒泉市"
"621002","西峰区","5","亚洲","中国","甘肃省","庆阳市"
"621023","华池县","5","亚洲","中国","甘肃省","庆阳市"
"621126","岷县","5","亚洲","中国","甘肃省","定西市"
"621223","宕昌县","5","亚洲","中国","甘肃省","陇南市"
"621227","徽县","5","亚洲","中国","甘肃省","陇南市"
"622925","和政县","5","亚洲","中国","甘肃省","临夏回族自治州"
"623022","卓尼县","5","亚洲","中国","甘肃省","甘南藏族自治州"
"623025","玛曲县","5","亚洲","中国","甘肃省","甘南藏族自治州"
"632126","互助土族自治县","5","亚洲","中国","青海省","海东地区"
"632221","门源回族自治县","5","亚洲","中国","青海省","海北藏族自治州"
"632321","同仁县","5","亚洲","中国","青海省","黄南藏族自治州"
"640402","原州区","5","亚洲","中国","宁夏回族自治区","固原市"
"640425","彭阳县","5","亚洲","中国","宁夏回族自治区","固原市"
"150000","内蒙古自治区","7","亚洲","中国","内蒙古自治区",""
"620400","白银市","6","亚洲","中国","甘肃省","白银市"
"621000","庆阳市","6","亚洲","中国","甘肃省","庆阳市"
"621200","陇南市","6","亚洲","中国","甘肃省","陇南市"
"632800","海西蒙古族藏族自治州","6","亚洲","中国","青海省","海西蒙古族藏族自治州"
"640300","吴忠市","6","亚洲","中国","宁夏回族自治区","吴忠市"
"652200","哈密地区","6","亚洲","中国","新疆维吾尔自治区","哈密地区"
"360723","大余县","5","亚洲","中国","江西省","赣州市"
"360727","龙南县","5","亚洲","中国","江西省","赣州市"
"360782","南康市","5","亚洲","中国","江西省","赣州市"
"431003","苏仙区","5","亚洲","中国","湖南省","郴州市"
"431129","江华瑶族自治县","5","亚洲","中国","湖南省","永州市"
"440104","越秀区","5","亚洲","中国","广东省","广州市"
"440111","白云区","5","亚洲","中国","广东省","广州市"
"440113","番禺区","5","亚洲","中国","广东省","广州市"
"440184","从化市","5","亚洲","中国","广东省","广州市"
"440281","乐昌市","5","亚洲","中国","广东省","韶关市"
"440306","宝安区","5","亚洲","中国","广东省","深圳市"
"440403","斗门区","5","亚洲","中国","广东省","珠海市"
"440404","金湾区","5","亚洲","中国","广东省","珠海市"
"440703","蓬江区","5","亚洲","中国","广东省","江门市"
"440704","江海区","5","亚洲","中国","广东省","江门市"
"440882","雷州市","5","亚洲","中国","广东省","湛江市"
"440883","吴川市","5","亚洲","中国","广东省","湛江市"
"440983","信宜市","5","亚洲","中国","广东省","茂名市"
"441223","广宁县","5","亚洲","中国","广东省","肇庆市"
"441402","梅江区","5","亚洲","中国","广东省","梅州市"
"441423","丰顺县","5","亚洲","中国","广东省","梅州市"
"441502","城区","5","亚洲","中国","广东省","汕尾市"
"441622","龙川县","5","亚洲","中国","广东省","河源市"
"441802","清城区","5","亚洲","中国","广东省","清远市"
"441823","阳山县","5","亚洲","中国","广东省","清远市"
"441827","清新县","5","亚洲","中国","广东省","清远市"
"441881","英德市","5","亚洲","中国","广东省","清远市"
"445202","榕城区","5","亚洲","中国","广东省","揭阳市"
"445222","揭西县","5","亚洲","中国","广东省","揭阳市"
"445302","云城区","5","亚洲","中国","广东省","云浮市"
"445322","郁南县","5","亚洲","中国","广东省","云浮市"
"450512","铁山港区","5","亚洲","中国","广西壮族自治区","北海市"
"450921","容县","5","亚洲","中国","广西壮族自治区","玉林市"
"450981","北流市","5","亚洲","中国","广西壮族自治区","玉林市"
"460105","秀英区","5","亚洲","中国","海南省","海口市"
"469005","文昌市","6","亚洲","中国","海南省","文昌市"
"440200","韶关市","6","亚洲","中国","广东省","韶关市"
"440400","珠海市","6","亚洲","中国","广东省","珠海市"
"440700","江门市","6","亚洲","中国","广东省","江门市"
"440800","湛江市","6","亚洲","中国","广东省","湛江市"
"441200","肇庆市","6","亚洲","中国","广东省","肇庆市"
"441400","梅州市","6","亚洲","中国","广东省","梅州市"
"441700","阳江市","6","亚洲","中国","广东省","阳江市"
"445100","潮州市","6","亚洲","中国","广东省","潮州市"
"460100","海口市","6","亚洲","中国","海南省","海口市"
"431230","通道侗族自治县","5","亚洲","中国","湖南省","怀化市"
"450107","西乡塘区","5","亚洲","中国","广西壮族自治区","南宁市"
"450124","马山县","5","亚洲","中国","广西壮族自治区","南宁市"
"450126","宾阳县","5","亚洲","中国","广西壮族自治区","南宁市"
"450204","柳南区","5","亚洲","中国","广西壮族自治区","柳州市"
"450221","柳江县","5","亚洲","中国","广西壮族自治区","柳州市"
"450303","叠彩区","5","亚洲","中国","广西壮族自治区","桂林市"
"450311","雁山区","5","亚洲","中国","广西壮族自治区","桂林市"
"450322","临桂县","5","亚洲","中国","广西壮族自治区","桂林市"
"450327","灌阳县","5","亚洲","中国","广西壮族自治区","桂林市"
"450328","龙胜各族自治县","5","亚洲","中国","广西壮族自治区","桂林市"
"450405","长洲区","5","亚洲","中国","广西壮族自治区","梧州市"
"450503","银海区","5","亚洲","中国","广西壮族自治区","北海市"
"450621","上思县","5","亚洲","中国","广西壮族自治区","防城港市"
"450722","浦北县","5","亚洲","中国","广西壮族自治区","钦州市"
"450902","玉州区","5","亚洲","中国","广西壮族自治区","玉林市"
"451002","右江区","5","亚洲","中国","广西壮族自治区","百色市"
"451021","田阳县","5","亚洲","中国","广西壮族自治区","百色市"
"451025","靖西县","5","亚洲","中国","广西壮族自治区","百色市"
"451028","乐业县","5","亚洲","中国","广西壮族自治区","百色市"
"451031","隆林各族自治县","5","亚洲","中国","广西壮族自治区","百色市"
"451222","天峨县","5","亚洲","中国","广西壮族自治区","河池市"
"451225","罗城仫佬族自治县","5","亚洲","中国","广西壮族自治区","河池市"
"451227","巴马瑶族自治县","5","亚洲","中国","广西壮族自治区","河池市"
"451321","忻城县","5","亚洲","中国","广西壮族自治区","来宾市"
"451323","武宣县","5","亚洲","中国","广西壮族自治区","来宾市"
"451402","江州区","5","亚洲","中国","广西壮族自治区","崇左市"
"522633","从江县","5","亚洲","中国","贵州省","黔东南苗族侗族自治州"
"530324","罗平县","5","亚洲","中国","云南省","曲靖市"
"450300","桂林市","6","亚洲","中国","广西壮族自治区","桂林市"
"450600","防城港市","6","亚洲","中国","广西壮族自治区","防城港市"
"450800","贵港市","6","亚洲","中国","广西壮族自治区","贵港市"
"520102","南明区","5","亚洲","中国","贵州省","贵阳市"
"520111","花溪区","5","亚洲","中国","贵州省","贵阳市"
"520123","修文县","5","亚洲","中国","贵州省","贵阳市"
"520222","盘县","5","亚洲","中国","贵州省","六盘水市"
"520303","汇川区","5","亚洲","中国","贵州省","遵义市"
"520381","赤水市","5","亚洲","中国","贵州省","遵义市"
"520424","关岭布依族苗族自治县","5","亚洲","中国","贵州省","安顺市"
"520425","紫云苗族布依族自治县","5","亚洲","中国","贵州省","安顺市"
"522224","石阡县","5","亚洲","中国","贵州省","铜仁市"
"522324","晴隆县","5","亚洲","中国","贵州省","黔西南布依族苗族自治州"
"522325","贞丰县","5","亚洲","中国","贵州省","黔西南布依族苗族自治州"
"522601","凯里市","5","亚洲","中国","贵州省","黔东南苗族侗族自治州"
"522623","施秉县","5","亚洲","中国","贵州省","黔东南苗族侗族自治州"
"522625","镇远县","5","亚洲","中国","贵州省","黔东南苗族侗族自治州"
"522701","都匀市","5","亚洲","中国","贵州省","黔东南苗族侗族自治州"
"522729","长顺县","5","亚洲","中国","贵州省","黔东南苗族侗族自治州"
"522730","龙里县","5","亚洲","中国","贵州省","黔东南苗族侗族自治州"
"530326","会泽县","5","亚洲","中国","云南省","曲靖市"
"530621","鲁甸县","5","亚洲","中国","云南省","昭通市"
"469001","五指山市","6","亚洲","中国","海南省","五指山市"
"469003","儋州市","6","亚洲","中国","海南省","儋州市"
"469006","万宁市","6","亚洲","中国","海南省","万宁市"
"469021","定安县","6","亚洲","中国","海南省","定安县"
"469028","陵水黎族自治县","6","亚洲","中国","海南省","陵水黎族自治县"
"469029","保亭黎族苗族自治县","6","亚洲","中国","海南省","保亭黎族苗族自治县"
"460200","三亚市","6","亚洲","中国","海南省","三亚市"
"469070","保亭黎族苗族自治县","6","亚洲","中国","海南省","保亭黎族苗族自治县"
"469072","乐东黎族自治县","6","亚洲","中国","海南省","乐东黎族自治县"
"469074","白沙黎族自治县","6","亚洲","中国","海南省","白沙黎族自治县"
"469077","屯昌县","6","亚洲","中国","海南省","屯昌县"
"469078","定安县","6","亚洲","中国","海南省","定安县"
"469093","万宁市","6","亚洲","中国","海南省","万宁市"
"130103","桥东区","5","亚洲","中国","河北省","石家庄市"
"130127","高邑县","5","亚洲","中国","河北省","石家庄市"
"130129","赞皇县","5","亚洲","中国","河北省","石家庄市"
"130132","元氏县","5","亚洲","中国","河北省","石家庄市"
"130181","辛集市","5","亚洲","中国","河北省","石家庄市"
"130225","乐亭县","5","亚洲","中国","河北省","唐山市"
"130227","迁西县","5","亚洲","中国","河北省","唐山市"
"130322","昌黎县","5","亚洲","中国","河北省","秦皇岛市"
"130323","抚宁县","5","亚洲","中国","河北省","秦皇岛市"
"130423","临漳县","5","亚洲","中国","河北省","邯郸市"
"130430","邱县","5","亚洲","中国","河北省","邯郸市"
"130434","魏县","5","亚洲","中国","河北省","邯郸市"
"130435","曲周县","5","亚洲","中国","河北省","邯郸市"
"130530","新河县","5","亚洲","中国","河北省","邢台市"
"130531","广宗县","5","亚洲","中国","河北省","邢台市"
"130535","临西县","5","亚洲","中国","河北省","邢台市"
"130604","南市区","5","亚洲","中国","河北省","保定市"
"130626","定兴县","5","亚洲","中国","河北省","保定市"
"130630","涞源县","5","亚洲","中国","河北省","保定市"
"130682","定州市","5","亚洲","中国","河北省","保定市"
"130721","宣化县","5","亚洲","中国","河北省","张家口市"
"130729","万全县","5","亚洲","中国","河北省","张家口市"
"130733","崇礼县","5","亚洲","中国","河北省","张家口市"
"130828","围场满族蒙古族自治县","5","亚洲","中国","河北省","承德市"
"130902","新华区","5","亚洲","中国","河北省","沧州市"
"130903","运河区","5","亚洲","中国","河北省","沧州市"
"130925","盐山县","5","亚洲","中国","河北省","沧州市"
"130927","南皮县","5","亚洲","中国","河北省","沧州市"
"130928","吴桥县","5","亚洲","中国","河北省","沧州市"
"130981","泊头市","5","亚洲","中国","河北省","沧州市"
"131025","大城县","5","亚洲","中国","河北省","廊坊市"
"131026","文安县","5","亚洲","中国","河北省","廊坊市"
"131121","枣强县","5","亚洲","中国","河北省","衡水市"
"131126","故城县","5","亚洲","中国","河北省","衡水市"
"131128","阜城县","5","亚洲","中国","河北省","衡水市"
"131181","冀州市","5","亚洲","中国","河北省","衡水市"
"140222","天镇县","5","亚洲","中国","山西省","大同市"
"140224","灵丘县","5","亚洲","中国","山西省","大同市"
"140227","大同县","5","亚洲","中国","山西省","大同市"
"140321","平定县","5","亚洲","中国","山西省","阳泉市"
"140722","左权县","5","亚洲","中国","山西省","晋中市"
"140922","五台县","5","亚洲","中国","山西省","忻州市"
"150404","松山区","5","亚洲","中国","内蒙古自治区","赤峰市"
"150428","喀喇沁旗","5","亚洲","中国","内蒙古自治区","赤峰市"
"150923","商都县","5","亚洲","中国","内蒙古自治区","乌兰察布市"
"152528","镶黄旗","5","亚洲","中国","内蒙古自治区","锡林郭勒盟"
"152531","多伦县","5","亚洲","中国","内蒙古自治区","锡林郭勒盟"
"211421","绥中县","5","亚洲","中国","辽宁省","葫芦岛市"
"211422","建昌县","5","亚洲","中国","辽宁省","葫芦岛市"
"371421","陵县","5","亚洲","中国","山东省","德州市"
"371422","宁津县","5","亚洲","中国","山东省","德州市"
"371428","武城县","5","亚洲","中国","山东省","德州市"
"371502","东昌府区","5","亚洲","中国","山东省","聊城市"
"371581","临清市","5","亚洲","中国","山东省","聊城市"
"410502","文峰区","5","亚洲","中国","河南省","安阳市"
"410522","安阳县","5","亚洲","中国","河南省","安阳市"
"410923","南乐县","5","亚洲","中国","河南省","濮阳市"
"130300","秦皇岛市","6","亚洲","中国","河北省","秦皇岛市"
"130400","邯郸市","6","亚洲","中国","河北省","邯郸市"
"371400","德州市","6","亚洲","中国","山东省","德州市"
"371600","滨州市","6","亚洲","中国","山东省","滨州市"
"410500","安阳市","6","亚洲","中国","河南省","安阳市"
"150721","阿荣旗","5","亚洲","中国","内蒙古自治区","呼伦贝尔市"
"150783","扎兰屯市","5","亚洲","中国","内蒙古自治区","呼伦贝尔市"
"150785","根河市","5","亚洲","中国","内蒙古自治区","呼伦贝尔市"
"230103","南岗区","5","亚洲","中国","黑龙江省","哈尔滨市"
"230104","道外区","5","亚洲","中国","黑龙江省","哈尔滨市"
